site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
KOE2 01JUN29 2001.4921 52089 1120 5   13.0    715  0.346798   5171033  0.208824   755  0.972623  0.1340 0.000806 0.001107 0.003403  0.083000 -0.031747  0.021610  46.6742416021 -346.9906511417   755.97262
KOE2 01JUN30 2001.4949 52090 1120 6   13.0    715  0.347924   5171033  0.205917   755  0.975424  0.1340 0.000842 0.001137 0.003608  0.070778 -0.082651 -0.076113  46.6742415760 -346.9906511270   755.97542
KOE2 01JUL01 2001.4976 52091 1121 0   13.0    715  0.348691   5171033  0.212918   755  0.970179  0.1340 0.000823 0.001145 0.003545  0.069569  0.002426 -0.000988  46.6742416390 -346.9906511170   755.97018
KOE2 01JUL02 2001.5003 52092 1121 1   13.0    715  0.349618   5171033  0.208202   755  0.971565  0.1340 0.000812 0.001105 0.003449  0.074138 -0.027960 -0.021935  46.6742415965 -346.9906511049   755.97156
KOE2 01JUL03 2001.5031 52093 1121 2   13.0    715  0.345962   5171033  0.206791   755  0.973145  0.1340 0.000830 0.001126 0.003541  0.104595 -0.086652  0.030960  46.6742415839 -346.9906511527   755.97315
KOE2 01JUL04 2001.5058 52094 1121 3   13.0    715  0.349364   5171033  0.210274   755  0.981765  0.1340 0.000817 0.001143 0.003544  0.060930 -0.037260 -0.020847  46.6742416152 -346.9906511082   755.98176
KOE2 01JUL05 2001.5086 52095 1121 4   13.0    715  0.349593   5171033  0.208067   755  0.977005  0.1340 0.000813 0.001141 0.003561  0.058093 -0.037830 -0.039869  46.6742415953 -346.9906511052   755.97700
KOE2 01JUL06 2001.5113 52096 1121 5   13.0    715  0.348110   5171033  0.208588   755  0.980192  0.1340 0.000813 0.001139 0.003514  0.068967 -0.016545 -0.026052  46.6742416000 -346.9906511246   755.98019
KOE2 01JUL07 2001.5140 52097 1121 6   13.0    715  0.346481   5171033  0.200639   755  0.984746  0.1340 0.000843 0.001199 0.003811  0.090638 -0.070530  0.010730  46.6742415285 -346.9906511459   755.98475
KOE2 01JUL08 2001.5168 52098 1122 0   13.0    715  0.345844   5171033  0.208978   755  0.976184  0.1340 0.000808 0.001133 0.003475  0.093436 -0.028605 -0.019882  46.6742416035 -346.9906511542   755.97618
KOE2 01JUL09 2001.5195 52099 1122 1   13.0    715  0.348822   5171033  0.209017   755  0.976567  0.1340 0.000830 0.001138 0.003575  0.091089 -0.027614 -0.013689  46.6742416039 -346.9906511153   755.97657
KOE2 01JUL10 2001.5222 52100 1122 2   13.0    715  0.346584   5171033  0.207083   755  0.977152  0.1340 0.000825 0.001208 0.003639  0.067486  0.024297 -0.085846  46.6742415865 -346.9906511445   755.97715
KOE2 01JUL11 2001.5250 52101 1122 3   13.0    715  0.349434   5171033  0.205507   755  0.973556  0.1340 0.000831 0.001164 0.003602  0.095641  0.002510 -0.043364  46.6742415723 -346.9906511073   755.97356
KOE2 01JUL12 2001.5277 52102 1122 4   13.0    715  0.348914   5171033  0.209323   755  0.978347  0.1340 0.000856 0.001172 0.003650  0.097782 -0.023141  0.056456  46.6742416066 -346.9906511141   755.97835
KOE2 01JUL13 2001.5305 52103 1122 5   13.0    715  0.348307   5171033  0.208402   755  0.975810  0.1340 0.000882 0.001194 0.003790  0.117232 -0.113310  0.065265  46.6742415983 -346.9906511220   755.97581
KOE2 01JUL14 2001.5332 52104 1122 6   13.0    715  0.348729   5171033  0.208156   755  0.978930  0.1340 0.000817 0.001143 0.003463  0.123314 -0.032916  0.026621  46.6742415961 -346.9906511165   755.97893
KOE2 01JUL15 2001.5359 52105 1123 0   13.0    715  0.347763   5171033  0.202253   755  0.976779  0.1340 0.000848 0.001190 0.003751  0.064381 -0.069498 -0.031188  46.6742415430 -346.9906511292   755.97678
KOE2 01JUL16 2001.5387 52106 1123 1   13.0    715  0.351566   5171033  0.201311   755  0.968019  0.1340 0.000859 0.001189 0.003819  0.091745 -0.075240  0.012619  46.6742415346 -346.9906510794   755.96802
KOE2 01JUL17 2001.5414 52107 1123 2   13.0    715  0.349586   5171033  0.209302   755  0.980149  0.1340 0.000802 0.001142 0.003429  0.104899 -0.024555 -0.015389  46.6742416064 -346.9906511053   755.98015
KOE2 01JUL18 2001.5441 52108 1123 3   13.0    715  0.348902   5171033  0.207545   755  0.979171  0.1340 0.000820 0.001172 0.003536  0.124961 -0.065892 -0.054468  46.6742415906 -346.9906511142   755.97917
KOE2 01JUL19 2001.5469 52109 1123 4   13.0    715  0.351338   5171033  0.208443   755  0.967730  0.1340 0.000866 0.001182 0.003755  0.085952 -0.073437  0.031849  46.6742415987 -346.9906510824   755.96773
KOE2 01JUL20 2001.5496 52110 1123 5   13.0    715  0.352489   5171033  0.211224   755  0.968254  0.1340 0.000827 0.001187 0.003659  0.079575 -0.007097 -0.044022  46.6742416237 -346.9906510674   755.96825
KOE2 01JUL21 2001.5524 52111 1123 6   13.0    715  0.354871   5171033  0.211861   755  0.966639  0.1340 0.000800 0.001108 0.003383  0.092040 -0.027979  0.030279  46.6742416295 -346.9906510362   755.96664
KOE2 02JUL21 2002.5517 52476 1176 0   13.0    715  0.382221   5171033  0.227928   755  0.946192  0.1340 0.000809 0.001120 0.003487  0.122585 -0.080351 -0.004932  46.6742417740 -346.9906506788   755.94619
KOE2 02JUL22 2002.5544 52477 1176 1   13.0    715  0.384941   5171033  0.226934   755  0.962032  0.1340 0.000791 0.001095 0.003360  0.097624 -0.068167  0.011147  46.6742417650 -346.9906506432   755.96203
KOE2 02JUL23 2002.5572 52478 1176 2   13.0    715  0.386987   5171033  0.228329   755  0.962611  0.1340 0.000800 0.001138 0.003433  0.070911 -0.075134 -0.039512  46.6742417776 -346.9906506165   755.96261
KOE2 02JUL24 2002.5599 52479 1176 3   13.0    715  0.381911   5171033  0.228295   755  0.960178  0.1340 0.000793 0.001130 0.003444  0.106188 -0.033560 -0.040192  46.6742417773 -346.9906506828   755.96018
KOE2 02JUL25 2002.5626 52480 1176 4   13.0    715  0.384526   5171033  0.230091   755  0.960921  0.1340 0.000768 0.001111 0.003374  0.062583 -0.061574 -0.030425  46.6742417935 -346.9906506486   755.96092
KOE2 02JUL26 2002.5654 52481 1176 5   13.0    715  0.384325   5171033  0.228555   755  0.963505  0.1340 0.000778 0.001076 0.003280  0.116724 -0.053611  0.020380  46.6742417796 -346.9906506513   755.96350
KOE2 02JUL27 2002.5681 52482 1176 6   13.0    715  0.386705   5171033  0.228470   755  0.960528  0.1340 0.000791 0.001084 0.003366  0.100656 -0.066199  0.027202  46.6742417789 -346.9906506202   755.96053
KOE2 02OCT06 2002.7625 52553 1187 0   13.0    715  0.393526   5171033  0.229605   755  0.951841  0.1340 0.000826 0.001168 0.003525  0.125771 -0.027859 -0.055645  46.6742417891 -346.9906505310   755.95184
KOE2 02OCT07 2002.7652 52554 1187 1   13.0    715  0.394105   5171033  0.231579   755  0.949851  0.1340 0.000803 0.001172 0.003451  0.129643 -0.047195 -0.053599  46.6742418068 -346.9906505234   755.94985
KOE2 02OCT08 2002.7680 52555 1187 2   13.0    715  0.395067   5171033  0.231173   755  0.952757  0.1340 0.000802 0.001167 0.003430  0.129892 -0.030009 -0.068062  46.6742418032 -346.9906505109   755.95276
KOE2 02OCT09 2002.7707 52556 1187 3   13.0    715  0.396370   5171033  0.227969   755  0.957578  0.1340 0.000805 0.001186 0.003509  0.108498 -0.057324 -0.084964  46.6742417744 -346.9906504939   755.95758
KOE2 02OCT10 2002.7734 52557 1187 4   13.0    715  0.393224   5171033  0.231075   755  0.953045  0.1340 0.000796 0.001157 0.003486  0.102437 -0.079544 -0.085793  46.6742418023 -346.9906505350   755.95305
KOE2 02OCT11 2002.7762 52558 1187 5   13.0    715  0.393721   5171033  0.231052   755  0.958369  0.1340 0.000851 0.001217 0.003708  0.127782 -0.071074 -0.059468  46.6742418021 -346.9906505285   755.95837
KOE2 02OCT12 2002.7789 52559 1187 6   13.0    715  0.394823   5171033  0.234936   755  0.954861  0.1340 0.000798 0.001159 0.003455  0.101788 -0.048432 -0.054182  46.6742418370 -346.9906505141   755.95486
KOE2 02OCT13 2002.7817 52560 1188 0   13.0    715  0.395979   5171033  0.234535   755  0.955458  0.1340 0.000795 0.001174 0.003437  0.115505 -0.048755 -0.124887  46.6742418334 -346.9906504990   755.95546
KOE2 02OCT14 2002.7844 52561 1188 1   13.0    715  0.395384   5171033  0.232641   755  0.953457  0.1340 0.000802 0.001163 0.003476  0.120492 -0.046583 -0.082854  46.6742418164 -346.9906505067   755.95346
KOE2 02OCT15 2002.7871 52562 1188 2   13.0    715  0.393497   5171033  0.232524   755  0.954117  0.1340 0.000857 0.001201 0.003661  0.085023 -0.054673 -0.108149  46.6742418153 -346.9906505314   755.95412
KOE2 02OCT16 2002.7899 52563 1188 3   13.0    715  0.395102   5171033  0.232262   755  0.955712  0.1340 0.000855 0.001174 0.003671  0.090832 -0.109632 -0.076493  46.6742418130 -346.9906505104   755.95571
KOE2 02OCT17 2002.7926 52564 1188 4   13.0    715  0.397274   5171033  0.225192   755  0.942387  0.1340 0.000870 0.001227 0.003896  0.042692 -0.133641 -0.169910  46.6742417494 -346.9906504820   755.94239
KOE2 02OCT18 2002.7953 52565 1188 5   13.0    715  0.395636   5171033  0.235242   755  0.952312  0.1340 0.000820 0.001151 0.003469  0.111255 -0.084285 -0.072832  46.6742418398 -346.9906505034   755.95231
